_type,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user._type,user.username,user.id,user.displayname,user.description,user.rawDescription,user.descriptionUrls,user.verified,user.created,user.followersCount,user.friendsCount,user.statusesCount,user.favouritesCount,user.listedCount,user.mediaCount,user.location,user.protected,user.linkUrl,user.linkTcourl,user.profileImageUrl,user.profileBannerUrl,user.url,inReplyToUser._type,inReplyToUser.username,inReplyToUser.id,inReplyToUser.displayname,inReplyToUser.description,inReplyToUser.rawDescription,inReplyToUser.descriptionUrls,inReplyToUser.verified,inReplyToUser.created,inReplyToUser.followersCount,inReplyToUser.friendsCount,inReplyToUser.statusesCount,inReplyToUser.favouritesCount,inReplyToUser.listedCount,inReplyToUser.mediaCount,inReplyToUser.location,inReplyToUser.protected,inReplyToUser.linkUrl,inReplyToUser.linkTcourl,inReplyToUser.profileImageUrl,inReplyToUser.profileBannerUrl,inReplyToUser.url,coordinates._type,coordinates.longitude,coordinates.latitude,place._type,place.fullName,place.name,place.type,place.country,place.countryCode,quotedTweet._type,quotedTweet.url,quotedTweet.date,quotedTweet.content,quotedTweet.renderedContent,quotedTweet.id,quotedTweet.user._type,quotedTweet.user.username,quotedTweet.user.id,quotedTweet.user.displayname,quotedTweet.user.description,quotedTweet.user.rawDescription,quotedTweet.user.descriptionUrls,quotedTweet.user.verified,quotedTweet.user.created,quotedTweet.user.followersCount,quotedTweet.user.friendsCount,quotedTweet.user.statusesCount,quotedTweet.user.favouritesCount,quotedTweet.user.listedCount,quotedTweet.user.mediaCount,quotedTweet.user.location,quotedTweet.user.protected,quotedTweet.user.linkUrl,quotedTweet.user.linkTcourl,quotedTweet.user.profileImageUrl,quotedTweet.user.profileBannerUrl,quotedTweet.user.url,quotedTweet.replyCount,quotedTweet.retweetCount,quotedTweet.likeCount,quotedTweet.quoteCount,quotedTweet.conversationId,quotedTweet.lang,quotedTweet.source,quotedTweet.sourceUrl,quotedTweet.sourceLabel,quotedTweet.outlinks,quotedTweet.tcooutlinks,quotedTweet.media,quotedTweet.retweetedTweet,quotedTweet.quotedTweet,quotedTweet.inReplyToTweetId,quotedTweet.inReplyToUser,quotedTweet.mentionedUsers,quotedTweet.coordinates,quotedTweet.place,quotedTweet.hashtags,quotedTweet.cashtags,quotedTweet.inReplyToUser._type,quotedTweet.inReplyToUser.username,quotedTweet.inReplyToUser.id,quotedTweet.inReplyToUser.displayname,quotedTweet.inReplyToUser.description,quotedTweet.inReplyToUser.rawDescription,quotedTweet.inReplyToUser.descriptionUrls,quotedTweet.inReplyToUser.verified,quotedTweet.inReplyToUser.created,quotedTweet.inReplyToUser.followersCount,quotedTweet.inReplyToUser.friendsCount,quotedTweet.inReplyToUser.statusesCount,quotedTweet.inReplyToUser.favouritesCount,quotedTweet.inReplyToUser.listedCount,quotedTweet.inReplyToUser.mediaCount,quotedTweet.inReplyToUser.location,quotedTweet.inReplyToUser.protected,quotedTweet.inReplyToUser.linkUrl,quotedTweet.inReplyToUser.linkTcourl,quotedTweet.inReplyToUser.profileImageUrl,quotedTweet.inReplyToUser.profileBannerUrl,quotedTweet.inReplyToUser.url,quotedTweet.coordinates._type,quotedTweet.coordinates.longitude,quotedTweet.coordinates.latitude,quotedTweet.place._type,quotedTweet.place.fullName,quotedTweet.place.name,quotedTweet.place.type,quotedTweet.place.country,quotedTweet.place.countryCode,quotedTweet.quotedTweet._type,quotedTweet.quotedTweet.url,quotedTweet.quotedTweet.date,quotedTweet.quotedTweet.content,quotedTweet.quotedTweet.renderedContent,quotedTweet.quotedTweet.id,quotedTweet.quotedTweet.user._type,quotedTweet.quotedTweet.user.username,quotedTweet.quotedTweet.user.id,quotedTweet.quotedTweet.user.displayname,quotedTweet.quotedTweet.user.description,quotedTweet.quotedTweet.user.rawDescription,quotedTweet.quotedTweet.user.descriptionUrls,quotedTweet.quotedTweet.user.verified,quotedTweet.quotedTweet.user.created,quotedTweet.quotedTweet.user.followersCount,quotedTweet.quotedTweet.user.friendsCount,quotedTweet.quotedTweet.user.statusesCount,quotedTweet.quotedTweet.user.favouritesCount,quotedTweet.quotedTweet.user.listedCount,quotedTweet.quotedTweet.user.mediaCount,quotedTweet.quotedTweet.user.location,quotedTweet.quotedTweet.user.protected,quotedTweet.quotedTweet.user.linkUrl,quotedTweet.quotedTweet.user.linkTcourl,quotedTweet.quotedTweet.user.profileImageUrl,quotedTweet.quotedTweet.user.profileBannerUrl,quotedTweet.quotedTweet.user.url,quotedTweet.quotedTweet.replyCount,quotedTweet.quotedTweet.retweetCount,quotedTweet.quotedTweet.likeCount,quotedTweet.quotedTweet.quoteCount,quotedTweet.quotedTweet.conversationId,quotedTweet.quotedTweet.lang,quotedTweet.quotedTweet.source,quotedTweet.quotedTweet.sourceUrl,quotedTweet.quotedTweet.sourceLabel,quotedTweet.quotedTweet.outlinks,quotedTweet.quotedTweet.tcooutlinks,quotedTweet.quotedTweet.media,quotedTweet.quotedTweet.retweetedTweet,quotedTweet.quotedTweet.quotedTweet,quotedTweet.quotedTweet.inReplyToTweetId,quotedTweet.quotedTweet.inReplyToUser,quotedTweet.quotedTweet.mentionedUsers,quotedTweet.quotedTweet.coordinates,quotedTweet.quotedTweet.place,quotedTweet.quotedTweet.hashtags,quotedTweet.quotedTweet.cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/KrolMenjadiJadi/status/1429414780058488837,2021-08-22T12:06:55+00:00,abgkuuu dafiiiiiii #keluargaMalaysia,abgkuuu dafiiiiiii #keluargaMalaysia,1429414780058488837,0,1,1,1,1429414780058488837,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,['keluargaMalaysia'],,snscrape.modules.twitter.User,KrolMenjadiJadi,1139092567,Shiznit,"Don’t follow me
Because I don’t even know           
Where I’m going. 
#KTB❤️","Don’t follow me
Because I don’t even know           
Where I’m going. 
#KTB❤️",,False,2013-02-01T08:32:27+00:00,95,90,3046,599,1,502,,False,,,https://pbs.twimg.com/profile_images/688739488294539264/hoIVJoEn_normal.jpg,https://pbs.twimg.com/profile_banners/1139092567/1510539312,https://twitter.com/KrolMenjadiJadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/shapeshifter158/status/1429414746403401732,2021-08-22T12:06:47+00:00,"#MalaysiaBoleh #SatuMalaysia #KeluargaMalaysia semua ni agak membosankan lah! Pi Mai Pi Mai Tang Tu Jugak! All these are just words! Less talk, more work! Good Governance! Better Policy Making! Progressive Actions! Dah2 la dgn Sentiment Politic Lapuk ni! Bosan &amp; sedih! Tolonglah!","#MalaysiaBoleh #SatuMalaysia #KeluargaMalaysia semua ni agak membosankan lah! Pi Mai Pi Mai Tang Tu Jugak! All these are just words! Less talk, more work! Good Governance! Better Policy Making! Progressive Actions! Dah2 la dgn Sentiment Politic Lapuk ni! Bosan &amp; sedih! Tolonglah!",1429414746403401732,0,0,0,0,1429414746403401732,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,"['MalaysiaBoleh', 'SatuMalaysia', 'KeluargaMalaysia']",,snscrape.modules.twitter.User,shapeshifter158,1302744002022658054,Shape158Shifter,Follow Only Verified Accounts! Sports Fan! Movies & TV shows! Animal Lover 🐶🐱! Favorite hero BATMAN! Love WONDER WOMAN! Beer is better than women!,Follow Only Verified Accounts! Sports Fan! Movies & TV shows! Animal Lover 🐶🐱! Favorite hero BATMAN! Love WONDER WOMAN! Beer is better than women!,,False,2020-09-06T23:02:47+00:00,3,90,1183,16,0,16,Malaysia,False,,,https://pbs.twimg.com/profile_images/1302744936148643841/Vaum3I_s_normal.jpg,https://pbs.twimg.com/profile_banners/1302744002022658054/1599444879,https://twitter.com/shapeshifter158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Pigmanminecraf2/status/1429414666011217920,2021-08-22T12:06:28+00:00,"Oi budak twitter korang ni memang mangkuklah. Kau fikir twitter ni berjaya ubah sesuatu ke? Tak langsung. Youtube facebook dengan insta tu lagi function dari korang. Memang betul lah kalau budak twitter mesti bodoh. Kalau tak bodoh itu namanya ajaib
#KeluargaMalaysia","Oi budak twitter korang ni memang mangkuklah. Kau fikir twitter ni berjaya ubah sesuatu ke? Tak langsung. Youtube facebook dengan insta tu lagi function dari korang. Memang betul lah kalau budak twitter mesti bodoh. Kalau tak bodoh itu namanya ajaib
#KeluargaMalaysia",1429414666011217920,0,0,1,0,1429414666011217920,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,Pigmanminecraf2,1228902107333320704,Pigmanminecraft,,,,False,2020-02-16T04:41:23+00:00,1,15,83,631,0,11,,False,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,https://twitter.com/Pigmanminecraf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/taevfuyu/status/1429414591092576259,2021-08-22T12:06:10+00:00,did ismail sabri just pulled a dom toretto? #KeluargaMalaysia get it i guess.. :/,did ismail sabri just pulled a dom toretto? #KeluargaMalaysia get it i guess.. :/,1429414591092576259,1,0,1,0,1429414591092576259,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,taevfuyu,928850814730321920,ri ⁷,— #JUNGKOOK :: When will it be? If I see you again - still with you || 05 liner || any prns . : .⋆ ☾ -,— #JUNGKOOK :: When will it be? If I see you again - still with you || 05 liner || any prns . : .⋆ ☾ -,,False,2017-11-10T05:04:26+00:00,7,53,136,144,0,35,"16, she/her/they ",False,,,https://pbs.twimg.com/profile_images/1435272761497178114/JAYbr7vk_normal.jpg,https://pbs.twimg.com/profile_banners/928850814730321920/1605498438,https://twitter.com/taevfuyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/SNSherafieIzuan/status/1429414584146751494,2021-08-22T12:06:08+00:00,#KeluargaMalaysia https://t.co/jkpFq550a1,#KeluargaMalaysia https://t.co/jkpFq550a1,1429414584146751494,0,0,0,0,1429414584146751494,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9ZM_RqVUAE5-X6?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9ZM_RqVUAE5-X6?format=jpg&name=large'}]",,,,,,,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,SNSherafieIzuan,851226151,S. N. Sherafie Izuan,"At morning I'm just an average guy who work like others, but at night I'm pro Dota player and insane online marketeer^_^
facebook.com/s.n.sherafieiz…","At morning I'm just an average guy who work like others, but at night I'm pro Dota player and insane online marketeer^_^
https://t.co/uzgsgth6wH","[{'text': 'facebook.com/s.n.sherafieiz…', 'url': 'https://www.facebook.com/s.n.sherafieizuan', 'tcourl': 'https://t.co/uzgsgth6wH', 'indices': [122, 145]}]",False,2012-09-28T15:07:05+00:00,5448,86,4166,44,3,84,"Jesselton, Sabah, Malaysia",False,http://about.me/s.n.sherafieizuan,http://t.co/5Upwr1BRuZ,https://pbs.twimg.com/profile_images/378800000449491503/ab2f26c518bf2a7c81e83be50189c848_normal.jpeg,https://pbs.twimg.com/profile_banners/851226151/1350514771,https://twitter.com/SNSherafieIzuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Mohdfaiz13/status/1429414470154022928,2021-08-22T12:05:41+00:00,Hak istimewa orang melayu &amp; batas² bukan bumiputera tetap terjaga &amp; terpelihara #KeluargaMalaysia,Hak istimewa orang melayu &amp; batas² bukan bumiputera tetap terjaga &amp; terpelihara #KeluargaMalaysia,1429414470154022928,0,0,0,0,1429414470154022928,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,Mohdfaiz13,186427422,Mohd Faiz,"24. Shah Alam, Selangor. Promoter. Diploma in Electronic Engineering Communication. Busy thinking about future & achieve a dreams. Support Oh! Media.","24. Shah Alam, Selangor. Promoter. Diploma in Electronic Engineering Communication. Busy thinking about future & achieve a dreams. Support Oh! Media.",,False,2010-09-03T12:50:38+00:00,2717,1976,137873,90996,6,5059,"Shah Alam, Selangor",False,http://www.instagram.com/mohdfaiz88,https://t.co/0bPrRVfoJs,https://pbs.twimg.com/profile_images/1378372692479336454/18FkwQPg_normal.jpg,https://pbs.twimg.com/profile_banners/186427422/1554573174,https://twitter.com/Mohdfaiz13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/urileejihoon/status/1429414391292731394,2021-08-22T12:05:22+00:00,coming back to our pm becoming dom toretto lmao #KeluargaMalaysia,coming back to our pm becoming dom toretto lmao #KeluargaMalaysia,1429414391292731394,0,0,0,0,1429414391292731394,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,urileejihoon,1326095866847875072,sha sayang,"sha's safe haven💕
헛소리 most of the time🥴","sha's safe haven💕
헛소리 most of the time🥴",,False,2020-11-10T09:34:43+00:00,9,13,1227,454,0,53,,False,,,https://pbs.twimg.com/profile_images/1422528681948246022/9_VleetC_normal.jpg,https://pbs.twimg.com/profile_banners/1326095866847875072/1605421903,https://twitter.com/urileejihoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/xoxows1/status/1429414201143955465,2021-08-22T12:04:37+00:00,"反转猪肚就系屎 #KeluargaMalaysia 

 yes go translate urself","反转猪肚就系屎 #KeluargaMalaysia 

 yes go translate urself",1429414201143955465,0,0,2,0,1429414201143955465,zh,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,xoxows1,2272851414,.・。.・゜✭・.・✫・゜・。.,,,,False,2014-01-02T11:00:38+00:00,579,976,206522,342870,12,1153,,False,,,https://pbs.twimg.com/profile_images/1428372265838661633/hZpKiZCD_normal.jpg,https://pbs.twimg.com/profile_banners/2272851414/1628924198,https://twitter.com/xoxows1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/NayvinR/status/1429414151638577154,2021-08-22T12:04:25+00:00,Dah agak dah #KeluargaMalaysia ni just a meme bait je https://t.co/sw5wTAS8JS,Dah agak dah #KeluargaMalaysia ni just a meme bait je twitter.com/Athisswaran32/…,1429414151638577154,0,0,2,0,1429414151638577154,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://twitter.com/Athisswaran32/status/1429392722855567362'],['https://t.co/sw5wTAS8JS'],,,,,,,,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,NayvinR,1106719536588316673,𝘩𝘰𝘶𝘳𝘭𝘺 𝘯𝘢𝘷𝘪𝘯 𝘴𝘶𝘧𝘧𝘦𝘳𝘪𝘯𝘨,ew my profile full of cringe,ew my profile full of cringe,,False,2019-03-16T00:51:14+00:00,71,340,1427,8625,0,29,Malaysia,False,,,https://pbs.twimg.com/profile_images/1344863993991610368/pHyHHPXI_normal.jpg,https://pbs.twimg.com/profile_banners/1106719536588316673/1602501798,https://twitter.com/NayvinR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.Tweet,https://twitter.com/Athisswaran32/status/1429392722855567362,2021-08-22T10:39:16+00:00,Summary of today’s perutusan #KeluargaMalaysia https://t.co/5EgKnJGMvP,Summary of today’s perutusan #KeluargaMalaysia https://t.co/5EgKnJGMvP,1.4293927228555674e+18,snscrape.modules.twitter.User,Athisswaran32,1.210385853211562e+18,Athiss Skywalker,| Keyboard Nayagan | Alter Ego | Shitposter | Dudeism |,| Keyboard Nayagan | Alter Ego | Shitposter | Dudeism |,,False,2019-12-27T02:24:20+00:00,7.0,132.0,175.0,176.0,0.0,61.0,"Johore, Malaysia",False,,,https://pbs.twimg.com/profile_images/1402095163602726917/-XYQ5fWr_normal.jpg,https://pbs.twimg.com/profile_banners/1210385853211561986/1622906568,https://twitter.com/Athisswaran32,8.0,166.0,551.0,16.0,1.4293927228555674e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9Y5GqkVEAU62T5?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9Y5GqkVEAU62T5?format=jpg&name=large'}]",,,,,,,,['KeluargaMalaysia'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/chrisdanielwong/status/1429414124316856325,2021-08-22T12:04:19+00:00,"YAB @IsmailSabri60

Ucapan yg tepat. #KeluargaMalaysia

Dan pengangotan ahli pembangkang di dlm MPN dan Jawatankuasa Khas Menangani COVID-19. Harap mereka sahut and stop the blame game.","YAB @IsmailSabri60

Ucapan yg tepat. #KeluargaMalaysia

Dan pengangotan ahli pembangkang di dlm MPN dan Jawatankuasa Khas Menangani COVID-19. Harap mereka sahut and stop the blame game.",1429414124316856325,2,2,7,0,1429414124316856325,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,chrisdanielwong,72013586,Chris Daniel Wong,"Ketua Penerangan Pemuda BN Wilayah;
Private Equity & PR Strategies","Ketua Penerangan Pemuda BN Wilayah;
Private Equity & PR Strategies",,False,2009-09-06T10:55:58+00:00,2646,643,8112,682,13,467,Kuala Lumpur,False,,,https://pbs.twimg.com/profile_images/1337189899770814466/xpVE700G_normal.jpg,,https://twitter.com/chrisdanielwong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/PartiKeRa/status/1429414107334119426,2021-08-22T12:04:15+00:00,"Individu yang belum cukup 2 dos diberi kelonggaran untuk tidak memakai mask ketika makan!

#KeluargaMalaysia #KerajaanGagal https://t.co/aRRCZlx7yG","Individu yang belum cukup 2 dos diberi kelonggaran untuk tidak memakai mask ketika makan!

#KeluargaMalaysia #KerajaanGagal https://t.co/aRRCZlx7yG",1429414107334119426,0,0,0,0,1429414107334119426,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9ZMjggVcAUSp-J?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9ZMjggVcAUSp-J?format=jpg&name=large'}]",,,,,,,,"['KeluargaMalaysia', 'KerajaanGagal']",,snscrape.modules.twitter.User,PartiKeRa,1261590909415600129,Parti Keadilan Raykat,Memacu gelombang kebangkitan raykat! #reforbasi,Memacu gelombang kebangkitan raykat! #reforbasi,,False,2020-05-16T09:34:57+00:00,25,63,46,96,0,2,,False,,,https://pbs.twimg.com/profile_images/1402630364707786752/6kbMqObG_normal.jpg,,https://twitter.com/PartiKeRa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LizKate94/status/1429413978518691843,2021-08-22T12:03:44+00:00,"Choose your ""family"" guy 🤭

#KeluargaMalaysia https://t.co/Old8uYTHgf","Choose your ""family"" guy 🤭

#KeluargaMalaysia https://t.co/Old8uYTHgf",1429413978518691843,1,5,29,0,1429413978518691843,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9ZMcBSVkAogEoP?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9ZMcBSVkAogEoP?format=jpg&name=large'}]",,,,,,,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,LizKate94,859434356,Elizabeth Harding,,,,False,2012-10-03T09:37:09+00:00,141,155,2190,3004,1,201,,False,,,https://pbs.twimg.com/profile_images/1178730114168672256/N3Jm7v9d_normal.jpg,,https://twitter.com/LizKate94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/nakkopiketeh/status/1429413912286416914,2021-08-22T12:03:28+00:00,fck u la #KeluargaMalaysia. kau tu selfish!,fck u la #KeluargaMalaysia. kau tu selfish!,1429413912286416914,0,0,0,0,1429413912286416914,lv,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,nakkopiketeh,3702040333,Min,,,,False,2015-09-27T09:01:54+00:00,133,123,2003,725,0,1,,False,,,https://pbs.twimg.com/profile_images/1375045340756205573/PN8cIOwT_normal.jpg,https://pbs.twimg.com/profile_banners/3702040333/1600187184,https://twitter.com/nakkopiketeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/HereSyedSpeaks/status/1429413854233075713,2021-08-22T12:03:14+00:00,This is new #KeluargaMalaysia,This is new #KeluargaMalaysia,1429413854233075713,0,0,0,0,1429413854233075713,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,['KeluargaMalaysia'],,snscrape.modules.twitter.User,HereSyedSpeaks,940119347770429440,Mister Man,"I'm Neither Clever Nor Especially Gifted, I Am Only Very, Very Curious","I'm Neither Clever Nor Especially Gifted, I Am Only Very, Very Curious",,False,2017-12-11T07:21:33+00:00,36,200,3479,9086,0,21,Malaysia,False,,,https://pbs.twimg.com/profile_images/1350604799897554950/EoqmIdaH_normal.jpg,https://pbs.twimg.com/profile_banners/940119347770429440/1574082498,https://twitter.com/HereSyedSpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
