_type,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,mentionedUsers,hashtags,cashtags,user._type,user.username,user.id,user.displayname,user.description,user.rawDescription,user.descriptionUrls,user.verified,user.created,user.followersCount,user.friendsCount,user.statusesCount,user.favouritesCount,user.listedCount,user.mediaCount,user.location,user.protected,user.linkUrl,user.linkTcourl,user.profileImageUrl,user.profileBannerUrl,user.url,inReplyToUser._type,inReplyToUser.username,inReplyToUser.id,inReplyToUser.displayname,inReplyToUser.description,inReplyToUser.rawDescription,inReplyToUser.descriptionUrls,inReplyToUser.verified,inReplyToUser.created,inReplyToUser.followersCount,inReplyToUser.friendsCount,inReplyToUser.statusesCount,inReplyToUser.favouritesCount,inReplyToUser.listedCount,inReplyToUser.mediaCount,inReplyToUser.location,inReplyToUser.protected,inReplyToUser.linkUrl,inReplyToUser.linkTcourl,inReplyToUser.profileImageUrl,inReplyToUser.profileBannerUrl,inReplyToUser.url,coordinates._type,coordinates.longitude,coordinates.latitude,place._type,place.fullName,place.name,place.type,place.country,place.countryCode,inReplyToUser,quotedTweet._type,quotedTweet.url,quotedTweet.date,quotedTweet.content,quotedTweet.renderedContent,quotedTweet.id,quotedTweet.user._type,quotedTweet.user.username,quotedTweet.user.id,quotedTweet.user.displayname,quotedTweet.user.description,quotedTweet.user.rawDescription,quotedTweet.user.descriptionUrls,quotedTweet.user.verified,quotedTweet.user.created,quotedTweet.user.followersCount,quotedTweet.user.friendsCount,quotedTweet.user.statusesCount,quotedTweet.user.favouritesCount,quotedTweet.user.listedCount,quotedTweet.user.mediaCount,quotedTweet.user.location,quotedTweet.user.protected,quotedTweet.user.linkUrl,quotedTweet.user.linkTcourl,quotedTweet.user.profileImageUrl,quotedTweet.user.profileBannerUrl,quotedTweet.user.url,quotedTweet.replyCount,quotedTweet.retweetCount,quotedTweet.likeCount,quotedTweet.quoteCount,quotedTweet.conversationId,quotedTweet.lang,quotedTweet.source,quotedTweet.sourceUrl,quotedTweet.sourceLabel,quotedTweet.outlinks,quotedTweet.tcooutlinks,quotedTweet.media,quotedTweet.retweetedTweet,quotedTweet.quotedTweet,quotedTweet.inReplyToTweetId,quotedTweet.inReplyToUser,quotedTweet.mentionedUsers,quotedTweet.coordinates,quotedTweet.place,quotedTweet.hashtags,quotedTweet.cashtags,quotedTweet.coordinates._type,quotedTweet.coordinates.longitude,quotedTweet.coordinates.latitude,quotedTweet.place._type,quotedTweet.place.fullName,quotedTweet.place.name,quotedTweet.place.type,quotedTweet.place.country,quotedTweet.place.countryCode,quotedTweet.inReplyToUser._type,quotedTweet.inReplyToUser.username,quotedTweet.inReplyToUser.id,quotedTweet.inReplyToUser.displayname,quotedTweet.inReplyToUser.description,quotedTweet.inReplyToUser.rawDescription,quotedTweet.inReplyToUser.descriptionUrls,quotedTweet.inReplyToUser.verified,quotedTweet.inReplyToUser.created,quotedTweet.inReplyToUser.followersCount,quotedTweet.inReplyToUser.friendsCount,quotedTweet.inReplyToUser.statusesCount,quotedTweet.inReplyToUser.favouritesCount,quotedTweet.inReplyToUser.listedCount,quotedTweet.inReplyToUser.mediaCount,quotedTweet.inReplyToUser.location,quotedTweet.inReplyToUser.protected,quotedTweet.inReplyToUser.linkUrl,quotedTweet.inReplyToUser.linkTcourl,quotedTweet.inReplyToUser.profileImageUrl,quotedTweet.inReplyToUser.profileBannerUrl,quotedTweet.inReplyToUser.url
snscrape.modules.twitter.Tweet,https://twitter.com/faraKinnbeauty/status/1429712678948270080,2021-08-23T07:50:40+00:00,"Beraninya.. Yg ccuk 2 dose pun fikir banyak kali nk dedah diri kat luar.
Mak pak in laws semua warning xkasi pi dine in. https://t.co/1smZ2TyAzm","Beraninya.. Yg ccuk 2 dose pun fikir banyak kali nk dedah diri kat luar.
Mak pak in laws semua warning xkasi pi dine in. twitter.com/ctsarahaishah/…",1429712678948270080,0,0,0,0,1429712678948270080,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://twitter.com/ctsarahaishah/status/1429618013947326466'],['https://t.co/1smZ2TyAzm'],,,,,,,,snscrape.modules.twitter.User,faraKinnbeauty,1288327121304088577,KAYMAN | ALHAALFA | ROOPA | 1MM | FEATHERS,"Pretty without makeup, powerful with the right makeup💖","Pretty without makeup, powerful with the right makeup💖",,False,2020-07-29T04:15:14+00:00,33,91,702,158,0,107,"Seri Kembangan, Selangor",False,https://beacons.page/kinnbeauty,https://t.co/ocrGa7agnb,https://pbs.twimg.com/profile_images/1436936822177759232/qaSLnhlm_normal.jpg,https://pbs.twimg.com/profile_banners/1288327121304088577/1595996536,https://twitter.com/faraKinnbeauty,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.Coordinates,101.5767746,2.9796541,snscrape.modules.twitter.Place,"Petaling, Selangor",Petaling,city,Malaysia,MY,,snscrape.modules.twitter.Tweet,https://twitter.com/ctsarahaishah/status/1429618013947326466,2021-08-23T01:34:30+00:00,"Jom .. report org antivaxxer camni.
Post ni telah didelete oleh tuannya..but, mmg dh memusnahkan trust org. Antivaxxer mmg penunggang agama.. siap ckp Alhamdulillah, Allah mudah bagi.. https://t.co/PKZckQPyTY","Jom .. report org antivaxxer camni.
Post ni telah didelete oleh tuannya..but, mmg dh memusnahkan trust org. Antivaxxer mmg penunggang agama.. siap ckp Alhamdulillah, Allah mudah bagi.. https://t.co/PKZckQPyTY",1.4296180139473265e+18,snscrape.modules.twitter.User,ctsarahaishah,4701808526.0,Dr Siti Sarah Aishah Suhaidi,"Pakar Kanak -Kanak dan Pensyarah Perubatan di USIM Nilai dan Hosp Ampang.
Members in NGO MedtweetMY.
Sudah berkahwin mempunyai 4 org cahaya mata.","Pakar Kanak -Kanak dan Pensyarah Perubatan di USIM Nilai dan Hosp Ampang.
Members in NGO MedtweetMY.
Sudah berkahwin mempunyai 4 org cahaya mata.",,False,2016-01-03T09:42:57+00:00,24373.0,388.0,9019.0,7908.0,64.0,467.0,"Selangor, Malaysia",False,http://medtweetmy.com.my,https://t.co/pe4QfS5QG0,https://pbs.twimg.com/profile_images/1410425233861844995/HM62uV51_normal.jpg,https://pbs.twimg.com/profile_banners/4701808526/1620270719,https://twitter.com/ctsarahaishah,371.0,14001.0,8747.0,2205.0,1.4296180139473265e+18,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9cGAddVUAAjLjc?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9cGAddVUAAjLjc?format=jpg&name=large'}]",,,,,,,,,,snscrape.modules.twitter.Coordinates,101.6459045,3.0332003,snscrape.modules.twitter.Place,"Petaling, Wilayah Persekutuan Kuala Lumpur",Petaling,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/OkinaFitto/status/1429712632735428610,2021-08-23T07:50:29+00:00,@f4izalhassan @cheajibsayang 🤣🤣🤣🤣🤣🤣 Moh dine in,@f4izalhassan @cheajibsayang 🤣🤣🤣🤣🤣🤣 Moh dine in,1429712632735428610,0,0,0,0,1429686657599430659,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.429705773228036e+18,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'f4izalhassan', 'id': 366089337, 'displayname': 'MohdFaizalHassan 🇲🇾', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/f4izalhassan'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'cheajibsayang', 'id': 1231917942717026304, 'displayname': 'ajibtoo™', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/cheajibsayang'}]",,,snscrape.modules.twitter.User,OkinaFitto,876694194164649984,🇲🇾 OF #RakyatJagaRakyat 🇲🇾 Save Palestine 🇵🇸,I. You. We. They. He. She. It. | #NissanCube | #liverpool | #WRDS | #mnmlbeauty | #perak | #ynwa | #sekutIG6 | #HoneyCorns | #CMsecrets,I. You. We. They. He. She. It. | #NissanCube | #liverpool | #WRDS | #mnmlbeauty | #perak | #ynwa | #sekutIG6 | #HoneyCorns | #CMsecrets,,False,2017-06-19T06:52:38+00:00,807,1380,33315,15194,5,3295,"Perak, Malaysia",False,,,https://pbs.twimg.com/profile_images/1416230008289325059/SRTjEqD4_normal.jpg,https://pbs.twimg.com/profile_banners/876694194164649984/1630251614,https://twitter.com/OkinaFitto,snscrape.modules.twitter.User,f4izalhassan,366089337.0,MohdFaizalHassan 🇲🇾,,,,,,,,,,,,,,,,,,https://twitter.com/f4izalhassan,snscrape.modules.twitter.Coordinates,101.0280151,4.5100145,snscrape.modules.twitter.Place,"Hulu Kinta, Perak",Hulu Kinta,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/_ainmazing/status/1429705597251850249,2021-08-23T07:22:31+00:00,@nurhafiyyan Sebab hari tu depa show off boleh dine in. Hahaha,@nurhafiyyan Sebab hari tu depa show off boleh dine in. Hahaha,1429705597251850249,0,0,0,0,1429705058879377409,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4297050588793774e+18,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'nurhafiyyan', 'id': 158534825, 'displayname': '🇲🇾🌺Yannabu يانابو🌺🇲🇾', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/nurhafiyyan'}]",,,snscrape.modules.twitter.User,_ainmazing,104354575,ainmb90,,,,False,2010-01-13T02:43:01+00:00,372,337,38257,17177,3,626,Kuala Lumpur Federal Territory,False,,,https://pbs.twimg.com/profile_images/1428386912595628038/iFCd5EOk_normal.jpg,https://pbs.twimg.com/profile_banners/104354575/1505107836,https://twitter.com/_ainmazing,snscrape.modules.twitter.User,nurhafiyyan,158534825.0,🇲🇾🌺Yannabu يانابو🌺🇲🇾,,,,,,,,,,,,,,,,,,https://twitter.com/nurhafiyyan,snscrape.modules.twitter.Coordinates,101.7180352,2.8662593,snscrape.modules.twitter.Place,"Ulu Langat, Selangor",Ulu Langat,admin,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/amirul_haqimi/status/1429702425141682184,2021-08-23T07:09:55+00:00,Bagus orang tak kalut dine in.,Bagus orang tak kalut dine in.,1429702425141682184,0,0,0,0,1429702425141682184,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,snscrape.modules.twitter.User,amirul_haqimi,323191674,𝖆𝖒𝖎𝖗𝖍𝖆𝖒𝖘,21 and riding the flow,21 and riding the flow,,False,2011-06-24T12:19:03+00:00,1370,983,104616,78142,7,1346,"Muar, Johor",False,http://instagram.com/amirul_haqimi,https://t.co/bHRfOGYt8k,https://pbs.twimg.com/profile_images/1435246517191774216/Z4gzqW60_normal.jpg,https://pbs.twimg.com/profile_banners/323191674/1631382497,https://twitter.com/amirul_haqimi,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.Coordinates,101.6151605,3.0810378,snscrape.modules.twitter.Place,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Kuala Lumpur,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/mohd_famy/status/1429699184513351685,2021-08-23T06:57:02+00:00,Koppi Station mulai di buka untuk dine in petang hingga malam sahaja sehingga 31 Ogos 2021 dan full dine in mulai 1 september. Jadi sila patuhi SOP yang ditetapkan olek kerajaan. Kita jaga kita...kita satu keluarga Malaysia. Koppi krew yang telah divaksin https://t.co/GxsxDhliSp,Koppi Station mulai di buka untuk dine in petang hingga malam sahaja sehingga 31 Ogos 2021 dan full dine in mulai 1 september. Jadi sila patuhi SOP yang ditetapkan olek kerajaan. Kita jaga kita...kita satu keluarga Malaysia. Koppi krew yang telah divaksin https://t.co/GxsxDhliSp,1429699184513351685,0,0,1,0,1429699184513351685,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9dP1L8VcAYiVdr?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9dP1L8VcAYiVdr?format=jpg&name=large'}]",,,,,,,snscrape.modules.twitter.User,mohd_famy,265948604,komeng,Jaga,Jaga,,False,2011-03-14T11:46:00+00:00,307,806,9674,46339,2,481,Penang,False,,,https://pbs.twimg.com/profile_images/1389232020098748429/TtsC-_s-_normal.jpg,https://pbs.twimg.com/profile_banners/265948604/1383196494,https://twitter.com/mohd_famy,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.Coordinates,100.2650256,5.4251636,snscrape.modules.twitter.Place,"Mukim 18 (Tanjong Tokong), Pulau Pinang",Mukim 18 (Tanjong Tokong),city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/wazcvk/status/1429692203895463939,2021-08-23T06:29:18+00:00,"bcs what, u bring danger to high risk people and still nak berlagak try test gi dine in sebab kau nk buktikan even ko antivax kau leh juga dapat kemudahan","bcs what, u bring danger to high risk people and still nak berlagak try test gi dine in sebab kau nk buktikan even ko antivax kau leh juga dapat kemudahan",1429692203895463939,2,0,0,0,1429691957404585984,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.429691957404586e+18,,,,snscrape.modules.twitter.User,wazcvk,702166415600529408,n̾e̾k̾o̾,"bac. of psychology w/ honour, engineering person and love to exploring!","bac. of psychology w/ honour, engineering person and love to exploring!",,False,2016-02-23T16:21:33+00:00,197,166,30312,6626,0,914,Kuala Lumpur Federal Territory,False,http://Instagram.com/decant_bywazcvk,https://t.co/fGhIRByBCE,https://pbs.twimg.com/profile_images/1432757825571147778/6WWk1M1H_normal.jpg,https://pbs.twimg.com/profile_banners/702166415600529408/1628913351,https://twitter.com/wazcvk,snscrape.modules.twitter.User,wazcvk,7.021664156005294e+17,n̾e̾k̾o̾,"bac. of psychology w/ honour, engineering person and love to exploring!","bac. of psychology w/ honour, engineering person and love to exploring!",,False,2016-02-23T16:21:33+00:00,197.0,166.0,30312.0,6626.0,0.0,914.0,Kuala Lumpur Federal Territory,False,http://Instagram.com/decant_bywazcvk,https://t.co/fGhIRByBCE,https://pbs.twimg.com/profile_images/1432757825571147778/6WWk1M1H_normal.jpg,https://pbs.twimg.com/profile_banners/702166415600529408/1628913351,https://twitter.com/wazcvk,snscrape.modules.twitter.Coordinates,101.5595627,3.1998282,snscrape.modules.twitter.Place,"Batu, Selangor",Batu,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/hfizjalis/status/1429691285963608073,2021-08-23T06:25:39+00:00,"@syafieqzubir @RvdhiDzvl Melaka masih tak boleh dine in kan ? Sbb mlm tadi kononnya nk dine in, tpi semua take away je","@syafieqzubir @RvdhiDzvl Melaka masih tak boleh dine in kan ? Sbb mlm tadi kononnya nk dine in, tpi semua take away je",1429691285963608073,1,0,0,0,1429677201687924739,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.429688832937513e+18,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'syafieqzubir', 'id': 942702038, 'displayname': 'pokde sapikk | شا فيق 🇲🇾🇵🇸', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/syafieqzubir'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'RvdhiDzvl', 'id': 470227870, 'displayname': 'RADHI 🇵🇸', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/RvdhiDzvl'}]",,,snscrape.modules.twitter.User,hfizjalis,1249555135,TED 🏴‍☠️,kinder bueno,kinder bueno,,False,2013-03-07T16:54:41+00:00,926,215,30399,14731,0,1306,Melaka,False,,,https://pbs.twimg.com/profile_images/1433951168284160000/DBZSIrjL_normal.jpg,https://pbs.twimg.com/profile_banners/1249555135/1609981310,https://twitter.com/hfizjalis,snscrape.modules.twitter.User,syafieqzubir,942702038.0,pokde sapikk | شا فيق 🇲🇾🇵🇸,,,,,,,,,,,,,,,,,,https://twitter.com/syafieqzubir,snscrape.modules.twitter.Coordinates,102.3108264,2.2026127,snscrape.modules.twitter.Place,"Ayer Molek, Melaka",Ayer Molek,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/shrewdmind/status/1429689300539428873,2021-08-23T06:17:46+00:00,Saya yang dah lebih 14 hari lengkap 2 dose pun masih belum dine in,Saya yang dah lebih 14 hari lengkap 2 dose pun masih belum dine in,1429689300539428873,0,0,1,0,1429689300539428873,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,snscrape.modules.twitter.User,shrewdmind,2499454805,Mohd TinTin™ In Dark Time Malaysia,🛐⚛️🕉️✡️☸️☯️✝️☦️☪️☮️🕎🔯,🛐⚛️🕉️✡️☸️☯️✝️☦️☪️☮️🕎🔯,,False,2014-04-21T11:33:20+00:00,378,200,76631,588,20,4351,TM-01-27,False,,,https://pbs.twimg.com/profile_images/1427279301603254274/Paf8pQBK_normal.jpg,https://pbs.twimg.com/profile_banners/2499454805/1629124876,https://twitter.com/shrewdmind,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.Coordinates,101.1980484,2.8838134,snscrape.modules.twitter.Place,"Kelang, Selangor",Kelang,admin,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/ZackAvaricious/status/1429681436097847302,2021-08-23T05:46:31+00:00,"@marl86lan Kalau di shopping mall:

Checking sebelum masuk mall: status profile mysejahtera

Checking sebelum masuk kedai yang disyaratkan telah lengkap vaksin (cth kedai baju atau untuk dine in): sijil vaksin.

Untuk kedai makan biasa, saya tak psti. Belum pernah dine in disana.","@marl86lan Kalau di shopping mall:

Checking sebelum masuk mall: status profile mysejahtera

Checking sebelum masuk kedai yang disyaratkan telah lengkap vaksin (cth kedai baju atau untuk dine in): sijil vaksin.

Untuk kedai makan biasa, saya tak psti. Belum pernah dine in disana.",1429681436097847302,1,0,1,0,1429481248070635520,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4296783238571704e+18,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'marl86lan', 'id': 314382893, 'displayname': 'marl86lan', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/marl86lan'}]",,,snscrape.modules.twitter.User,ZackAvaricious,544840725,Uncle Zack Behaving Today,ISTP-T | Certified Loyar Buruk | Papa Cats | Aspiring to be the world renown Palataologist,ISTP-T | Certified Loyar Buruk | Papa Cats | Aspiring to be the world renown Palataologist,,False,2012-04-04T02:01:36+00:00,8533,1220,58220,57525,1,6469,Flat Earth,False,,,https://pbs.twimg.com/profile_images/1424908000142135307/MUeOFsr0_normal.jpg,https://pbs.twimg.com/profile_banners/544840725/1618150893,https://twitter.com/ZackAvaricious,snscrape.modules.twitter.User,marl86lan,314382893.0,marl86lan,,,,,,,,,,,,,,,,,,https://twitter.com/marl86lan,snscrape.modules.twitter.Coordinates,100.3986643,5.4803715,snscrape.modules.twitter.Place,"Mukim 8, Pulau Pinang",Mukim 8,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/heyitsderp/status/1429677554646978563,2021-08-23T05:31:05+00:00,"Update: 3 outlet SushiKing district ni yang akan start dine starting September;

- SK Alamanda
- SK D’Pulze
- SK IOI City Mall","Update: 3 outlet SushiKing district ni yang akan start dine starting September;

- SK Alamanda
- SK D’Pulze
- SK IOI City Mall",1429677554646978563,1,0,0,1,1429677554646978563,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,snscrape.modules.twitter.User,heyitsderp,436439303,derpie,Selonophile | #KTBFFH,Selonophile | #KTBFFH,,False,2011-12-14T05:35:23+00:00,784,649,83252,29605,6,1041,,False,http://www.instagram.com/imejlensaphoto,https://t.co/SYh9Kpq0zB,https://pbs.twimg.com/profile_images/1421449299913674760/uBdukn30_normal.jpg,https://pbs.twimg.com/profile_banners/436439303/1624724397,https://twitter.com/heyitsderp,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.Coordinates,101.5767746,2.9796541,snscrape.modules.twitter.Place,"Petaling, Selangor",Petaling,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/zafJames_/status/1429675297654284289,2021-08-23T05:22:07+00:00,"Dine in tidak dibenarkan lagi ya sebab satu family belum complete vaccine bru 1 dose so langkah berjaga2 parents aku tak buat lagi dine in , still risiko jugak even tak dine in sebab customer bayar hulur duit apa semua , jadi digalakkan guna e wallet.❤️🤙🏻","Dine in tidak dibenarkan lagi ya sebab satu family belum complete vaccine bru 1 dose so langkah berjaga2 parents aku tak buat lagi dine in , still risiko jugak even tak dine in sebab customer bayar hulur duit apa semua , jadi digalakkan guna e wallet.❤️🤙🏻",1429675297654284289,0,1,9,0,1429674305642647558,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.429674308205351e+18,,,,snscrape.modules.twitter.User,zafJames_,1131603552592252928,🏴زاف🇵🇸🇲🇾,"BJJ dudes





                                                                        ``..i dream of you , almost every night..``@adlynnaaa_ ❤️🍒","BJJ dudes





                                                                        ``..i dream of you , almost every night..``@adlynnaaa_ ❤️🍒",,False,2019-05-23T16:51:25+00:00,1180,1292,54582,76203,0,903,"Kuala Locco ,Klang",False,http://Instagram.com/_ziynh,https://t.co/qDW33QVDAf,https://pbs.twimg.com/profile_images/1430029273373364229/hV9qJN52_normal.jpg,https://pbs.twimg.com/profile_banners/1131603552592252928/1597684881,https://twitter.com/zafJames_,snscrape.modules.twitter.User,zafJames_,1.1316035525922529e+18,🏴زاف🇵🇸🇲🇾,"BJJ dudes





                                                                        ``..i dream of you , almost every night..``@adlynnaaa_ ❤️🍒","BJJ dudes





                                                                        ``..i dream of you , almost every night..``@adlynnaaa_ ❤️🍒",,False,2019-05-23T16:51:25+00:00,1180.0,1292.0,54582.0,76203.0,0.0,903.0,"Kuala Locco ,Klang",False,http://Instagram.com/_ziynh,https://t.co/qDW33QVDAf,https://pbs.twimg.com/profile_images/1430029273373364229/hV9qJN52_normal.jpg,https://pbs.twimg.com/profile_banners/1131603552592252928/1597684881,https://twitter.com/zafJames_,snscrape.modules.twitter.Coordinates,101.4761877,2.9745362,snscrape.modules.twitter.Place,"Damansara, Selangor",Damansara,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
