date,content,replyCount,retweetCount,likeCount,quoteCount,lang,sourceLabel,hashtags,user.verified,user.created,user.location
20/08/2021,Kuala Lumpur Aug Istana Negara has just released a press statement announcing Ismail Sabri as the th Prime Minister of Malaysia Newswav Check out the full story for free under the HOT tab from our Newswav App,0,0,0,0,en,Twitter Web App,,FALSE,02/12/2016,
20/08/2021,neorcent Ismail sabri naik pm hahaha baru je umum esok angkat sumpah,1,0,0,0,in,Twitter for Android,,FALSE,17/08/2014,
20/08/2021,Siapa M u h y i d d i n Ismail Sabri aku tak undi dia,0,0,0,0,es,Twitter for Android,,FALSE,02/01/2009,Anfield
20/08/2021,so rasmi kita adik beradik dafi sekarang ismail sabri jadi perdana menteri baru,2,8,47,0,in,Twitter for iPhone,,FALSE,19/06/2018,rosé
20/08/2021,The King had appointed Datuk Seri Ismail Sabri Yaakob is the ninth Prime Minister,0,0,0,0,en,Twitter for iPhone,,FALSE,26/08/2012,Malaisie 
20/08/2021,Apa benda lah Ismail Sabri pulak jadi PM,0,0,0,0,in,Twitter for Android,,FALSE,28/07/2013,Darrasah 
20/08/2021,back to square one la ismail sabri jd pm kerajaan lama jgak kah,0,0,0,0,in,Twitter Web App,,FALSE,23/12/2009,"skudai, jb"
20/08/2021,YDPA berkenan melantik Yang Berhormat Dato Sri Ismail Sabri Yaakob sebagai Perdana Menteri Malaysia ke,0,1,1,0,in,Twitter for iPhone,,FALSE,06/02/2012,Johor
20/08/2021,So since DS Ismail Sabri has been named as Malaysia s th Prime Minister my personal opinion TPM xyah la bagi kat PPBM No credible candidate pon Bagi kat DS Hishammuddin Tun Hussein la,0,0,1,0,en,Twitter for Android,,FALSE,14/12/2009,Malaysia
20/08/2021,OwToTheZie HafizRayyan Dah confirmed Ismail Sabri PM,0,0,0,0,en,Twitter for iPhone,,FALSE,17/09/2016,
20/08/2021,wow ismail sabri jadi pm,0,0,1,0,in,Twitter for Android,,FALSE,11/10/2013,Kuala Lumpur
20/08/2021,ismail sabri bisa apa,0,0,0,0,in,Twitter for Android,,FALSE,01/04/2020,
20/08/2021,Whattt Ismail Sabri,0,0,0,0,en,Twitter for Android,,FALSE,18/09/2011,Malaysia.
20/08/2021,BREAKING Malaysia s king picks Ismail Sabri as new prime minister replacing MuhyiddinYassin,1,1,3,0,en,Twitter Web App,"['BREAKING', 'Malaysia', 'MuhyiddinYassin']",FALSE,08/03/2021,
20/08/2021,ds ismail sabri sah PM Malaysia ke tahniah langkah pertama setup kabinet kalau beliau dapat kurangkan jumlah kementerian timbalan menteri hanya seorang amp tidak melantik penasihat atau duta bertaraf menteri beliau pasti menjadi PM yang diterima baik oleh masyarakat,0,0,0,0,in,Twitter for iPhone,,FALSE,17/05/2018,🇲🇾
20/08/2021,Malaysia s Umno takes back reins as king picks Ismail Sabri Yaakob as new PM,0,0,0,0,en,dlvr.it,,FALSE,15/07/2013,http://www.zyite.com/
20/08/2021,Yang di Pertuan Agong Al Sultan Abdullah Ri ayatuddin Al Mustafa Billah Shah telah berkenan dengan pelantikan itu selepas Ismail Sabri memperoleh jumlah majoriti yang mencukupi untuk membentuk Kerajaan,1,6,14,2,in,Twitter for iPhone,,FALSE,27/10/2010,Kuala Lumpur Federal Territory
20/08/2021,Flash Malaysia s palace names Ismail Sabri as PM,1,17,22,7,en,ProdTheEdgeMarketsFeedAPI,,FALSE,17/01/2009,South East Asia
20/08/2021,BREAKING Malaysia s king picks Ismail Sabri as new prime minister replacing Muhyiddin Yassin,0,5,22,1,en,aa.com.tr,['BREAKING'],TRUE,19/01/2011,Ankara - TURKEY
20/08/2021,For those who have hit rock bottom chin up If Ismail Sabri can fail multiple times and still made it to lead million ppl you can too IsmailSabri PM Malaysia,0,0,0,1,en,Twitter for iPhone,"['IsmailSabri', 'PM9', 'Malaysia']",FALSE,07/04/2016,"Kuala Lumpur City, Kuala Lumpur Federal Territory"
20/08/2021,Ismail Sabri is NotMyPM Ismail Sabri is NotMyPM Ismail Sabri is NotMyPM Ismail Sabri is NotMyPM Ismail Sabri is NotMyPM Ismail Sabri is NotMyPM Ismail Sabri is NotMyPM Ismail Sabri is NotMyPM Ismail Sabri is NotMyPM Ismail Sabri is NotMyPM,0,7,9,0,hi,Twitter for Android,"['NotMyPM', 'NotMyPM', 'NotMyPM', 'NotMyPM', 'NotMyPM', 'NotMyPM', 'NotMyPM', 'NotMyPM', 'NotMyPM', 'NotMyPM']",FALSE,09/06/2011,"128-140BPM, +60"
20/08/2021,Tahniah Dato Seri Ismail Sabri atas perlantikan sebagai Perdana Menteri ke,2,9,23,0,in,Twitter for iPhone,,FALSE,25/02/2018,"Selangor, Malaysia"
20/08/2021,Ismail sabri my ass,1,0,0,0,en,Twitter for iPhone,,FALSE,31/12/2011,
20/08/2021,Ismail sabri pm baru,0,1,2,0,in,Twitter for iPhone,,FALSE,07/06/2018,
20/08/2021,kenapa mimpi aku jadi kenyataan baru ptg td termimpi ismail sabri dpt jadi pm astagfirullah,0,0,0,0,in,Twitter for Android,,FALSE,18/05/2018,"Selangor, Malaysia"
20/08/2021,Hari jumaat ni sepatutnya kita dapat good news tapi yang kita dapat k new cases n Ismail Sabri PM baru Nak bersyukur ke macam mana ni Pening aaa,0,0,0,0,in,Twitter Web App,,FALSE,21/07/2012,Iceland
20/08/2021,Ismail sabri as pm,0,0,1,0,es,Twitter for iPhone,,FALSE,29/11/2012,Malaysia
20/08/2021,BREAKING NEWS Istana Negara has confirmed that Ismail Sabri will be Malaysia s th prime minister The swearing in ceremony is set for Saturday August at PM,3,43,49,104,en,Twitter Web App,,TRUE,29/08/2008,Malaysia
20/08/2021,DS Ismail Sabri PM ke Malaysia,0,0,0,0,in,Twitter for iPhone,,FALSE,25/01/2012,Malaysia
20/08/2021,is Ismail Sabri going to continue to bunuh us all,0,14,31,1,en,Twitter Web App,,FALSE,27/03/2012,"Kuala Lumpur, MALAYSIA "
20/08/2021,Ismail Sabri PM What kind of decision is this,0,0,0,0,en,Twitter for iPhone,,FALSE,17/02/2014,Malaysia
20/08/2021,THE BIGGEST EMBARRASSMENT FOR US ISMAIL SABRI NotMyPM,0,1,5,1,en,Twitter for Android,['NotMyPM'],FALSE,24/11/2018,
20/08/2021,Habislah Malaysia Dapat Ismail Sabri tu tah tah lagi teruk jadinya,0,0,0,0,in,Twitter for iPhone,,FALSE,17/06/2013,
20/08/2021,Tahniah DS Ismail Sabri Semoga dapat menjalankan tugas dengan adil dan saksama dengan itu Malaysia is,0,0,0,0,in,Twitter Web App,,FALSE,21/07/2011,Kuala Lumpur
20/08/2021,Tahniah diucapkan kepada Datuk Seri Ismail Sabri Yaakob Perdana Menteri Malaysia Kesembilan,0,14,11,1,in,Twitter for Android,,FALSE,08/11/2019,
20/08/2021,Congrats yab dato Sri ismail sabri jadi pm,0,0,0,0,in,Twitter for iPhone,,FALSE,29/05/2016,"Penang, Malaysia"
20/08/2021,Tahniah Ismail Sabri PM Next step buka parlimen Jangan jadi macam Mahiaddin,14,151,362,2,in,Twitter for iPhone,,FALSE,05/03/2020,Malaysia
20/08/2021,Dengar cerita Ismail Sabri offically our Pm,0,0,0,0,in,Twitter for iPhone,,FALSE,14/01/2012,"Johor Bahru, Johor"
20/08/2021,So Ismail Sabri,0,0,0,0,it,Twitter for iPhone,,FALSE,29/10/2012,Malaysia 🇲🇾🌺
20/08/2021,Datuk Seri Ismail Sabri dilantik sebagai Perdana Menteri Kesembilan Istana Negara,6,46,71,6,in,Twitter Web App,,FALSE,01/06/2009,Kuala Lumpur
20/08/2021,akukeadilan Boleh kat ismail sabri dh agong dah titah td fokus ph pru,0,0,0,0,in,Twitter for Android,,FALSE,15/05/2019,
20/08/2021,Tahniah Ismail Sabri naik pm ke Takpa kita tgk dulu boleh buat kerja tak Kalau lagi teruk kita hamun lgi,0,0,0,0,in,Twitter for Android,,FALSE,27/12/2010,
20/08/2021,Ismail Sabri it is Hope he will carry the job well Most importantly he needs to be strict towards his cabinet members No double standard SOP Focus on fighting covid and make the economy blooming again Not the result we wanted to be but hopefully he will turn out well,0,0,0,0,en,Twitter for Android,,FALSE,10/01/2011,Puchong Emirates winterfell
20/08/2021,Never once in my life I m never felt this disappointed Ismail Sabri definitely NotMyPM lah,1,0,9,0,en,Twitter for Android,['NotMyPM'],FALSE,11/07/2019,
20/08/2021,Ismail sabri jadi pm dah ke Hmmmm gg,1,0,2,0,in,Twitter for iPhone,,FALSE,05/05/2011,"Kuala Lumpur,Malaysia"
20/08/2021,Oh dato ismail sabri jadi perdana menteri,0,0,0,0,in,Twitter for iPhone,,FALSE,14/11/2016,Malaysia
20/08/2021,Buang mahiaddin ambek ismail sabri What an upgrade,1,0,4,0,in,Twitter for iPhone,,FALSE,07/03/2012,Malaysia
20/08/2021,Ismail Sabri Kita teruskan tweet kita mcm biasa hingga parlimen bubar nanti,3,10,52,1,in,Twitter for Android,,FALSE,01/07/2010,KUALA LUMPUR
20/08/2021,Ismail Sabri sah Perdana Menteri Malaysia ke Tahniah dan semoga berjaya,0,0,0,0,in,Twitter for Android,,FALSE,16/08/2021,
20/08/2021,Tahniah Dato Ismail Sabri i guess,0,0,0,0,in,Twitter for Android,,FALSE,18/11/2012,Darul Kolok
20/08/2021,Bet untuk berapa lama ismail sabri jadi PM telah dibuka Aku tembak bulan,3,0,0,0,in,Twitter for iPhone,,FALSE,30/09/2014,
20/08/2021,lk Dahh Ismail Sabri,1,0,1,0,tl,Twitter for iPhone,,FALSE,11/08/2012,"Johor Bahru, Johor"
20/08/2021,Welcome Back PN Ismail Sabri NotMyPM,0,3,6,0,en,Twitter for iPhone,['NotMyPM'],FALSE,24/12/2009,Kuala Lumpur
20/08/2021,Alhamdulillah Dato Seri Ismail Sabri secara rasminya diumumkan sebagai PM ke,3,0,3,0,in,Twitter for iPhone,,FALSE,16/06/2012,Slim River ✈ Wellington
20/08/2021,Apa pun doa semoga Malaysia lebih baik bawah Ismail Sabri,0,0,0,0,in,Twitter for Android,,FALSE,29/09/2010,Gombak
20/08/2021,tak relanya tengok ismail sabri jadi pm,0,0,0,0,in,Twitter for iPhone,,FALSE,04/01/2020,Malaysia
20/08/2021,so it is ISMAIL SABRI as th PM we say MENJUNJUNG KASIH TUANKU Alhamdulillah Syukur now we can focus on PRU,10,14,125,3,in,Twitter Web App,,FALSE,09/06/2018,Kuala Lumpur City
20/08/2021,Ismail Sabri Muhyiddin,1,0,5,0,hi,Twitter for Android,,FALSE,03/06/2014,
20/08/2021,rabiatulladwyhh Now Ismail Sabri as PM I got the news listening to that song Now I m gonna listen to Save Me and pray for my future,1,0,2,0,en,Twitter for iPhone,,FALSE,22/12/2014,"Kepong, Kuala Lumpur"
20/08/2021,KUALA LUMPUR Malaysia AP Malaysia s king names former Deputy Prime Minister Ismail Sabri Yaakob as the country s new leader,1,1,0,0,en,Twitter Web App,,FALSE,12/07/2012,"Baltimore, MD"
20/08/2021,seriously ismail sabri,0,0,2,0,en,Twitter for iPhone,,FALSE,08/04/2019,she/her | 23 | 🖤💟💜💓💜💙
20/08/2021,Sumpahla ismail sabri,0,0,0,0,in,Twitter for Android,,FALSE,07/09/2019,
20/08/2021,Bera MP YB Ismail Sabri,0,0,0,0,in,Twitter for Android,,FALSE,23/09/2012,Malaysia
20/08/2021,ismail sabri,1,33,97,3,tr,Twitter for iPhone,,FALSE,23/08/2018,
20/08/2021,Tak tahu nak marah ke nak gelak A fucking clown like Ismail Sabri can be our Prime Minister Alangkah lucunya negeri ini Asal melayu isleee lol,2,1,2,0,in,Twitter for iPhone,,FALSE,17/11/2014,Upper East Side
20/08/2021,cuma mengharapkan ismail sabri buat yg terbaik,0,0,0,0,in,Twitter for iPhone,,FALSE,02/01/2018,Malaysia
20/08/2021,tak sabar tunggu drama bodoh ismail sabri dengan geng dia kita bukan tak tahu,0,0,2,0,in,Twitter Web App,,FALSE,13/11/2011,House bear island.
20/08/2021,Tahniah Datuk Seri Ismail Sabri,0,0,1,0,in,Twitter for Android,,FALSE,10/11/2011,Kuala Lumpur
20/08/2021,TERKINI Ismail Sabri Sah Perdana Menteri Ke,0,1,0,0,in,Twitter for iPhone,,FALSE,08/05/2010,𝓢ubang𝓙aya @ 𝓾𝓼𝓳
20/08/2021,Tahniah YAB Dato Sri Ismail Sabri yang telah diumumkan sebagai Perdana Menteri Malaysia ke,0,0,0,0,in,Twitter for iPhone,,FALSE,02/02/2010,"Kuala Lumpur, Malaysia"
20/08/2021,Rasmi Majlis Raja Raja memperkenan Ismail Sabri PM Malaysia Daulat Tuanku UMNO pun UMNO lah jangan Anwar pun dah syukur MalayanCyberForces,2,10,35,1,in,Twitter for Android,,FALSE,29/09/2019,"Los Angeles, CA"
20/08/2021,ismail sabri as malaysia th prime minister hell,1,1,8,0,et,Twitter Web App,,FALSE,27/11/2018,🇧🇳🇲🇾
20/08/2021,wait ismail sabri is our next prime minister,0,0,1,1,en,Twitter for iPhone,,FALSE,04/06/2021,
20/08/2021,Ismail Sabri PM Semoga beliau menjalankan tanggungjawab dengan penuh adil dan saksama serta menjaga rakyat Malaysia dengan baik,0,0,0,0,in,Twitter for iPhone,,FALSE,21/05/2021,Malaysia
20/08/2021,Ismail Sabri is the new prime minister FMTNews,59,32,54,48,en,Twitter Web App,['FMTNews'],TRUE,05/01/2010,Malaysia
20/08/2021,Gg ismail sabri Mesti seronok dafi,0,0,0,0,in,Twitter for Android,,FALSE,13/01/2014,
20/08/2021,dengar citer confirm Ismail Sabri jadi Pm betul ke,0,0,0,0,in,Twitter for Android,,FALSE,02/03/2013,Selangor
20/08/2021,Alhamdulillah Seri Paduka Baginda telah berkenan melantik Yang Berhormat Dato Sri Ismail Sabri bin Yaakob Ahli Parlimen Bera sebagai Perdana Menteri Malaysia ke,1,2,3,0,in,Twitter for Android,,FALSE,29/02/2020,
20/08/2021,Ismail Sabri is NotMyPM As promised yesterday this is my last hate tweet to gov Jaga dan lindungi sendiri semua jangan harapkan kerajaan untuk tegakkan peraturan untuk bendung covid ni decision semua tak guna Good luck Malaysian Stay safe See you in next PRU,0,19,13,0,in,Twitter for iPad,['NotMyPM'],FALSE,19/11/2009,"Ipoh, Perak"
20/08/2021,Kenapa eih time Ismail Sabri jadi TPM dulu kes harian tinggi Harini dia jadi PM kes covid lebih lebih tinggi Menakutkan,0,0,0,0,in,Twitter for Android,,FALSE,02/04/2021,
20/08/2021,Ismail Sabri mempunyai majoriti yang mencukupi untuk membentuk Kerajaan Proses seterusnya ialah tandatangan sumpah jawatan sebagai Perdana Menteri ke,0,0,0,0,in,Twitter for iPhone,,FALSE,07/05/2020,
20/08/2021,Kahkah ismail sabri,0,0,0,0,in,Twitter for iPhone,,FALSE,04/12/2011,above tottenham
20/08/2021,So PN s answer to the pandemic is to have the Mahiaddin strain mutate into the Ismail Sabri strain Authoritarian leaders are such a virus Lawan,1,63,105,1,en,Twitter Web App,['Lawan'],TRUE,30/06/2011,Mukim Damansara 
20/08/2021,Ismail Sabri is the ONLY person in the world that keeps FAILING but gets PROMOTED wtf is this world and how do I apply,3,2,4,0,en,Twitter Web App,,FALSE,13/07/2011,
20/08/2021,ISMAIL SABRI Ok im quit bye,0,1,2,0,ht,Twitter for iPhone,,FALSE,17/10/2015,Earth
20/08/2021,Aku kata apa dah Ismail Sabri jadi PM,0,0,2,0,in,Twitter for Android,,FALSE,05/12/2012,"Penang, Malaysia"
20/08/2021,sebelum sempat dia pergi upacara angkat sumpah moga moga mampus eksiden la esok Ismail Sabri,0,0,1,0,in,Twitter for Android,,FALSE,28/12/2012,Rahsia
20/08/2021,Ahli Dewan Rakyat telah mencalonkan Yang Berhormat Dato Sri Ismail Sabri bin Yaakob Ahli Parlimen Bera jumlah majoriti yang mencukupi untuk membentuk Kerajaan,0,1,1,0,in,Twitter for iPhone,,FALSE,08/05/2010,𝓢ubang𝓙aya @ 𝓾𝓼𝓳
20/08/2021,DATUK ISMAIL SABRI IS OUR NEW PM,0,1,2,0,en,Twitter for iPhone,,FALSE,16/10/2017,"Senai Kulai, Johor"
20/08/2021,Ismail Sabri melakar sejarah sebagai Perdana Menteri kedua yang tak dipilih rakyat Doakan yang positif sahaja ye,0,1,4,0,in,Twitter Web App,,FALSE,21/09/2015,in the heart of hope
20/08/2021,Confirm ismail sabri lah sial Babi babi babi,0,0,2,0,tl,Twitter for iPhone,,FALSE,17/04/2012,"Selangor, Malaysia"
20/08/2021,Awani Mesti la ismail sabri akn pilih yg paling lemah dri kalangan org tu,0,0,0,0,in,Twitter for iPhone,,FALSE,09/09/2017,"Tanah Merah, Kelantan"
20/08/2021,RASMI Datuk Seri Ismail Sabri Yaakob dilantik PM ke,14,3,22,0,in,Twitter for iPhone,,FALSE,14/12/2010,"59.9139° N, 10.7522° E"
20/08/2021,ismail sabri jadi pm,0,0,0,0,in,Twitter Web App,,FALSE,01/09/2017,
20/08/2021,Bera MP Ismail Sabri Yaakob will be sworn in as the th PM of Malaysia at pm tomorrow,0,1,1,0,en,Twitter Web App,,FALSE,06/07/2009,"Petaling Jaya, Selangor"
20/08/2021,congratulations PM ke YAB Dato Ismail Sabri,0,2,0,0,en,Twitter for Android,,FALSE,23/01/2021,Kuala Lumpur
20/08/2021,Pukimak ismail sabri,0,1,0,0,in,Twitter for Android,,FALSE,17/12/2011,KUL - BKI - PEN - KGR
20/08/2021,TERKINI YDPA berkenan melantik Dato Sri Ismail Sabri bin Yaakob Ahli Parlimen Bera sebagai Perdana Menteri Malaysia ke Angkat sumpah pada petang esok Perkara itu dimaklumkan oleh Datuk Pengelola Bijaya Diraja Istana Negara Datuk Indera Ahmad Fadil Shamsuddin,4,119,119,97,in,Twitter for iPhone,,FALSE,10/07/2013,"Perak, Malaysia"
20/08/2021,confirm eh ismail sabri PM,0,0,1,0,tl,Twitter Web App,,FALSE,14/05/2010,sara & anis
20/08/2021,Kenyataan Media Istana Negara sokongan majoriti memihak pada Ismail Sabri,2,152,221,30,in,Twitter for iPhone,,FALSE,24/03/2011,"Kuala Berang, Terengganu"
20/08/2021,Ismail Sabri PM wtfuck,0,0,0,0,en,Twitter for Android,,FALSE,06/02/2011,MY
20/08/2021,PPSFKH Dah Ismail Sabri,1,0,0,0,in,Twitter for Android,,FALSE,23/09/2012,Malaysia
20/08/2021,Istana Negara has just released a press statement announcing Ismail Sabri as the th Prime Minister of Malaysia,0,0,0,0,en,Twitter for Android,,FALSE,09/07/2018,"
ASEAN"
20/08/2021,Tahniah Ismail Sabri our new PM,0,0,0,0,en,Twitter for Android,,FALSE,25/11/2011,
20/08/2021,Sebagai rakyat Malaysia yang baru dapat tahu bahawa Ismail Sabri merupakan PM kita sila pilih negara manakah anda nak ingin berhijrah sebagai rakyat Malaysia,2,2,2,1,in,Twitter for iPhone,,FALSE,17/03/2009,Malaysia
20/08/2021,Nothing new tapi tak boleh salahkan YDPA sebab terikat dengan perlembagaan Harapnya Ismail Sabri pilih lah kabinet yang kompeten,1,0,2,0,in,Twitter for iPhone,,FALSE,04/02/2012,
20/08/2021,It s confirmed DS Ismail Sabri will be our PM Source trust me bro,0,0,3,0,en,Twitter for iPhone,,FALSE,20/02/2018,"Penang Island, Malaysia"
20/08/2021,Nanti ismail sabri turun sebagai pm confirm dafi menyanyi bila terasa rindu,0,0,0,0,in,Twitter for Android,,FALSE,11/01/2011,
20/08/2021,Berita buruk buat kita semua Dato Seri Ismail Sabri dilantik Perdana Menteri ke Tapi apa pun kita sama sokong DSAI dlm PRU nanti,1,0,0,0,in,Twitter for Android,,FALSE,21/08/2015,Johor Bahru | Kulim
20/08/2021,Pecah rekod lagi Kalau Ismail Sabri tak mampu buat perubahan kita Lawan,0,0,0,0,in,Twitter for Android,['Lawan'],FALSE,06/10/2020,
20/08/2021,Gg Ismail sabri and umno,0,0,1,0,tl,Twitter for iPhone,,FALSE,18/03/2012,🐢🐰
20/08/2021,Ismail Sabri is the new PM,0,0,0,0,en,Twitter for Android,,FALSE,04/06/2015,"Petaling, Selangor"
20/08/2021,Breaking Ismail Sabri appointed as Malaysia s th prime minister He will be sworn in tomorrow at pm,1,4,4,0,en,Twitter Web App,['Malaysia'],FALSE,19/01/2017,Malaysia & Indonesia
20/08/2021,The King had appointed Datuk Seri Ismail Sabri Yaakob as the ninth Prime Minister after a meeting with the Malay Rulers earlier today MPs have shown support for Ismail Sabri which gives him enough majority to form the government,1,18,7,8,en,Twitter for iPhone,,TRUE,05/05/2011,Malaysia
20/08/2021,bemychen who ismail sabri ke kak,1,0,0,0,tl,Twitter for Android,,FALSE,23/06/2012,kinda slow 
20/08/2021,Tahniah DS Ismail Sabri Not time to celebrate Let s bring Covid under control once and for all,0,5,8,0,en,Twitter for Android,,FALSE,13/05/2018,"Kuala Lumpur, Wilayah Persekut"
20/08/2021,FUCK OFF ISMAIL SABRI FUCK OFF FUCK OFF FUCKK YOUUU APA BENDA RAJA RANA MELAYU BINCANG NI WEIIIIIIII ANWAR TU PUNYA LA CALON TERBAIK FUCK OFFF LAAAAAAAAAAA CELAKA CELAKA CELAKA RANAP MALAYSIA RANAP RANAP RANAP MALAYSIA JAHANAM NEGARA AKU FUCKKKKKK,0,3,1,0,in,Twitter for Android,,FALSE,28/12/2012,Rahsia
20/08/2021,Rezeki dr kekalahan umno pd pru membawa ds ismail sabri bertanding dan menang jwtn naib presiden Langkah Sheraton membawa dsis menjawat jwtn menteri pertahan Tanpa diduga kemelut politik dlm perikatan nasional telah membuat kn pm melantik dsis sebagai tpm,1,0,0,0,in,Twitter for Android,,FALSE,26/03/2012,
20/08/2021,Sah Datuk Seri Ismail Sabri Yaakob dilantik menjadi Perdana Menteri ke,2,38,66,5,in,Twitter Web App,,FALSE,22/11/2013,"Perak, Malaysia"
20/08/2021,TERKINI Seri Paduka Baginda Yang di Pertuan Agong berkenan melantik Datuk Seri Ismail Sabri Yaakob sebagai Perdana Menteri kesembilan Istana Negara,1,0,0,2,in,Twitter for iPhone,['TERKINI'],FALSE,31/12/2020,Malaysia
20/08/2021,JUST IN Ismail Sabri As PM,0,0,0,1,en,Twitter for Android,,FALSE,15/06/2016,
20/08/2021,Ismail Sabri sah dilantik sebagai perdana menteri ke MalaysiaNow,0,2,5,0,in,Twitter for iPhone,,FALSE,08/05/2010,𝓢ubang𝓙aya @ 𝓾𝓼𝓳
20/08/2021,Sejurus Ismail Sabri angkat sumpah esok percayalah bahawa kita semua terpaksa telan drama perebutan kuasa seperti yang berlaku sebelum ini,54,2967,4352,39,in,Twitter for iPhone,,FALSE,03/11/2016,"Senai Kulai, Johor"
20/08/2021,It s my birthday today and Ismail Sabri is the PM FML,97,77,366,14,en,Twitter for iPhone,,FALSE,14/12/2020,
20/08/2021,It s official Ismail Sabri is Malaysia s th Prime Minister No mention of unity govt in Istana Negara s statement,0,1,6,0,en,Twitter Web App,,TRUE,24/01/2014,"Kuala Lumpur, Malaysia"
20/08/2021,Ismail Sabri jadi PM terus k Enough is enough IsmailSabriOUT,0,0,1,0,en,Twitter for iPhone,['IsmailSabriOUT'],FALSE,10/04/2013,MY - SG
20/08/2021,malaysia ad PM baru ayah dafi ismail sabri bila terasa rindu ku sebut namamu,0,0,0,0,in,Twitter for Android,,FALSE,12/11/2012,Kuala lumpur
20/08/2021,Ismail Sabri PM ke Percaya pada diri dengan harapan dan keyakinan Menuju puncak Tahniah IsmailSabri,0,0,0,0,in,Twitter Web App,,FALSE,04/10/2019,
20/08/2021,Aku rasa ada sebab mahiaddin lantik ismail sabri jadi tpm Ni la sebabnya Ntahla Semua salah madey Kita dah menang dulu but then dia letak jawatan haih,0,0,0,0,in,Twitter for Android,,FALSE,03/04/2012,لين
20/08/2021,Yang di Pertuan Agong bekenan berkenan melantik Ahli Parlimen Bera Datuk Seri Ismail Sabri Yaakob sebagai Perdana Menteri Malaysia kesembilan sinarharian,57,106,256,35,in,Twitter Web App,['sinarharian'],FALSE,08/07/2011,Malaysia
20/08/2021,Breaking news Datuk ismail sabri pm damnnn,0,1,1,0,in,Twitter for iPhone,,FALSE,11/03/2017,"Malacca, Malaysia"
20/08/2021,came to twitter to share the sorrow of ismail sabri being the new prime minister,0,0,0,0,en,Twitter Web App,,FALSE,12/01/2021,"Negeri Sembilan, Malaysia"
20/08/2021,Sure sure got new PM got swearing in but maaaaaaybe Ismail Sabri Yaakob Malaysia s th Prime Minister is looking set to break Mahiaddin Yassin s record as the shortest serving prime minister,0,5,15,1,en,Twitter Web App,,FALSE,12/05/2009,The Archduchy of Ampang
20/08/2021,DS Ismail Sabri adalah PM Malaysia ke,0,0,0,0,in,Twitter for Android,,FALSE,13/07/2020,"Sabah, Malaysia"
20/08/2021,Datuk Seri Ismail Sabri PM ke Ranaplah Malaysia nampaknya,0,0,0,0,in,Twitter for Android,,FALSE,03/03/2019,Malaysia
20/08/2021,steady dato seri ismail sabri teruskan agenda memulihkan negara PH supporters jangan turun ke jalan kita tunggu PRU nanti,0,0,0,0,in,Twitter for iPhone,,FALSE,02/01/2021,
